termo,site,ano,titulo,data,link,contents,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg
calor extremo,www.sapo.pt,2017,Atualidade — SAPO,2017-06-15 17:07:45,https://arquivo.pt/noFrame/replay/20170615170745/http://www.sapo.pt/noticias/atualidade,várias cidades candidatas receber agência europeia medicamentos ema incluindo lisboa barcelona iniciativa carácter teológico acontece casa cultura alfândega fé visa ajudar pensar lugar maria ocupa devoção coração povo cristão polícia angolana hoje chamada garantir recolha cinco cadáveres supostamente baleados encontrado populares bairro pedreira município cacuaco arredores cidade luanda frelimo disse hoje partido poder moçambique elementos sobre aquisição viaturas topo gama deputados comentar assunto ano passado detetadas oito novas espécies aves macau total vivem passaram território atraídas árvores néctar mangais actualização docente investigador centro estudo investigação científica ceic universidade católica angola defendeu hoje aumento salário mínimo nacional fazer alguma diferença brexit populismo xenofobia levaram comissão apostar guerra ideias terreno vasta ronda acções mediáticas dar conhecer bom faz europa ngoyi aguarda pé aparentemente sereno documentação poder ficar família angola filas registo refugiados congoleses arredores dundo enquanto filho região kasai centro república democrática congo abalada desde setembro rebelião milícia kamwina nsapu causou mortos milhões deslocados segundo cidade dundo extremo leste angola viu população praticamente duplicar desde abril chegada refugiados congoleses esgotaram capacidade dois centros temporários criados província moçambicana niassa sofre isolamento norte país vai voltar ter acesso transporte mercadorias partir anunciou empresa principais acontecimentos registados dia junho dia mundial luta contra desertificação seca ataque suicida restaurante capital somali provocou menos dez mortos feridos polícia ainda gerir situação reféns estabelecimento informou fonte policial britãnica elogiou solidariedade manifestada comunidade local disponibilizou ajudar famílias desalojadas perderam quase tudo sete crianças grupo resgatado polícia marítima josé manuel moura protecção civil conta ataca incêndio destas dimensões melhor estratégia salvar vidas parlamento aprovou hoje voto pesar abstenção morte jornalista alípio freitas lutador toda vida liberdade emancipação povo pobre agência desenvolvimento internacional usaid encorajou hoje presidente moçambique trabalhar fundo monetário internacional fmi reformar país anunciou edifício embaixada portugal maputo passa disponibilizar partir hoje espaço destinado apoiar missões entidades portuguesas país anunciou representação diplomática alta comissária reino unido moçambique joanna kuenssberg anunciou hoje atribuição milhões libras milhões euros setor saúde período direitos reservados sapo marca motor busca criados universidade aveiro,0.5859,0.011,0.989,0.0
calor extremo,www.cmjornal.pt,2018,Prova zero mortal dos Comandos terá sido consentida - Portugal - Correio da Manhã,2018-01-15 05:50:40,https://arquivo.pt/noFrame/replay/20180115055040/http://www.cmjornal.pt/portugal/detalhe/prova-zero-mortal-dos-comandos-tera-sido-consentida?ref=portugal_outras&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
calor extremo,www.cmjornal.pt,2018,Prova zero mortal dos Comandos terá sido consentida - Portugal - Correio da Manhã,2018-01-15 05:50:30,https://arquivo.pt/noFrame/replay/20180115055030/http://www.cmjornal.pt/portugal/detalhe/prova-zero-mortal-dos-comandos-tera-sido-consentida?ref=portugal_outras,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,"Chuva forte, trovoada vento forte até sábado - Sociedade - Correio da Manhã",2017-11-02 21:18:15,https://arquivo.pt/noFrame/replay/20171102211815/http://www.cmjornal.pt/sociedade/detalhe/chuva-forte-trovoada-vento-forte-ate-sabado,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Caixa de multibanco assaltada em Vila Franca de Xira - Portugal - Correio da Manhã,2017-03-03 23:01:56,https://arquivo.pt/noFrame/replay/20170303230156/http://www.cmjornal.pt/portugal/detalhe/caixa-de-multibanco-assaltada-em-vila-franca-de-xira?ref=Lei%20da%20Transpar%C3%AAncia_BlocoTopoPagina,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Carro arde em viaduto da A4 em Vila Real e fogo propaga-se a zona de mato - Portugal - Correio da Ma,2017-08-14 22:19:19,https://arquivo.pt/noFrame/replay/20170814221919/http://www.cmjornal.pt/portugal/detalhe/carro-arde-em-viaduto-da-a4-em-vila-real-e-fogo-propaga-se-a-zona-de-mato?ref=Lei%20da%20Transpar%C3%AAncia_BlocoTopoPagina,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Carro arde em viaduto da A4 em Vila Real e fogo propaga-se a zona de mato - Portugal - Correio da Ma,2017-08-14 22:43:23,https://arquivo.pt/noFrame/replay/20170814224323/http://www.cmjornal.pt/portugal/detalhe/carro-arde-em-viaduto-da-a4-em-vila-real-e-fogo-propaga-se-a-zona-de-mato?ref=Contacte-nos_BlocoTopoPagina&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Risco de sismos é maior em Lisboa e no Algarve - Sociedade - Correio da Manhã,2017-02-06 03:38:51,https://arquivo.pt/noFrame/replay/20170206033851/http://www.cmjornal.pt/sociedade/detalhe/lisboa-vale-do-tejo-e-algarve-sao-zonas-de-risco-sismico?ref=exclusivos_outras&act=0&est=Aberto,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Risco de sismos é maior em Lisboa e no Algarve - Sociedade - Correio da Manhã,2017-02-06 03:38:20,https://arquivo.pt/noFrame/replay/20170206033820/http://www.cmjornal.pt/sociedade/detalhe/lisboa-vale-do-tejo-e-algarve-sao-zonas-de-risco-sismico,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Paulo Fonseca cumpre promessa e veste-se de Zorro - Vídeos - Correio da Manhã,2017-12-07 21:33:13,https://arquivo.pt/noFrame/replay/20171207213313/http://www.cmjornal.pt/multimedia/videos/detalhe/20171206_2345_paulo-fonseca-cumpre-promessa-e-veste-se-de-zorro?ref=HP_Multimedia&act=0&est=Aberto,pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Caixa de multibanco assaltada em Vila Franca de Xira - Portugal - Correio da Manhã,2017-03-04 00:28:27,https://arquivo.pt/noFrame/replay/20170304002827/http://www.cmjornal.pt/portugal/detalhe/caixa-de-multibanco-assaltada-em-vila-franca-de-xira?ref=Portugal_BlocoTopoPagina&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Susto em avião atrasa concerto de António Zambujo - Portugal - Correio da Manhã,2017-05-22 02:28:06,https://arquivo.pt/noFrame/replay/20170522022806/http://www.cmjornal.pt/portugal/detalhe/susto-em-aviao-atrasa-concerto-de-antonio-zambujo?ref=Mundo_BlocoTopoPagina,ocantor antónio zambujo outros passageiros ontem manhã abandonar avião tap destino paris antes descolar pista aeroporto humberto delgado lisboa revelou problemas segurança resultantes embate veículo abastecedor combustível autor sucessos pica viajava frança participar festival jazz coutances cerca três horas meia distância capital cação tour manager cantor viajava avião disse aocmque pilotos chamaram manutenção aeroporto porque notaram problema avião havido choque veículo abastecimento combustível rapidamente surgiu outro avião transbordo passageiros partimos duas horas quinze minutos atraso relatou tiago cação feridos incidentes antónio zambujo chegou paris fez viagem terra coutances festival atrasou início concertos devido incidente pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.7506,0.051,0.949,0.0
vento forte,www.cmjornal.pt,2017,Susto em avião atrasa concerto de António Zambujo - Portugal - Correio da Manhã,2017-05-22 02:28:26,https://arquivo.pt/noFrame/replay/20170522022826/http://www.cmjornal.pt/portugal/detalhe/susto-em-aviao-atrasa-concerto-de-antonio-zambujo?ref=Mundo_BlocoTopoPagina&act=0&est=Aberto,ocantor antónio zambujo outros passageiros ontem manhã abandonar avião tap destino paris antes descolar pista aeroporto humberto delgado lisboa revelou problemas segurança resultantes embate veículo abastecedor combustível autor sucessos pica viajava frança participar festival jazz coutances cerca três horas meia distância capital cação tour manager cantor viajava avião disse aocmque pilotos chamaram manutenção aeroporto porque notaram problema avião havido choque veículo abastecimento combustível rapidamente surgiu outro avião transbordo passageiros partimos duas horas quinze minutos atraso relatou tiago cação feridos incidentes antónio zambujo chegou paris fez viagem terra coutances festival atrasou início concertos devido incidente pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.7506,0.051,0.949,0.0
vento forte,www.cmjornal.pt,2017,SATA sem voos gera protestos e deixa Xutos sem concerto - Sociedade - Correio da Manhã,2017-08-07 07:04:24,https://arquivo.pt/noFrame/replay/20170807070424/http://www.cmjornal.pt/sociedade/detalhe/sata-sem-voos-gera-protestos-e-deixa-xutos-sem-concerto?ref=sociedade_outras&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,SATA sem voos gera protestos e deixa Xutos sem concerto - Sociedade - Correio da Manhã,2017-08-07 07:04:04,https://arquivo.pt/noFrame/replay/20170807070404/http://www.cmjornal.pt/sociedade/detalhe/sata-sem-voos-gera-protestos-e-deixa-xutos-sem-concerto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Americanos ficam com Novo Banco por um valor próximo de zero euros - Economia - Correio da Manhã,2017-03-03 21:16:50,https://arquivo.pt/noFrame/replay/20170303211650/http://www.cmjornal.pt/economia/detalhe/americanos-ficam-com-novo-banco-por-um-valor-proximo-de-zero-euros,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Americanos ficam com Novo Banco por um valor próximo de zero euros - Economia - Correio da Manhã,2017-03-03 21:18:51,https://arquivo.pt/noFrame/replay/20170303211851/http://www.cmjornal.pt/economia/detalhe/americanos-ficam-com-novo-banco-por-um-valor-proximo-de-zero-euros??ref=HP_Exclusivos,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Namorada de Ronaldo e Cristianinho passam dia no Zoo - Famosos - Correio da Manhã,2017-08-10 20:23:29,https://arquivo.pt/noFrame/replay/20170810202329/http://www.cmjornal.pt/famosos/detalhe/georgina-e-cristianinho-passam-dia-no-zoo,haciendo mamá cabra jajajajaja buenísimastardes post shared by georgina rodríguez georginagio onaug at pdt haciendo mamá cabra jajajajaja buenísimastardes post shared by georgina rodríguez georginagio onaug at pdt pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.5859,0.085,0.915,0.0
vento forte,www.cmjornal.pt,2017,Namorada de Ronaldo e Cristianinho passam dia no Zoo - Famosos - Correio da Manhã,2017-08-10 20:23:19,https://arquivo.pt/noFrame/replay/20170810202319/http://www.cmjornal.pt/famosos/detalhe/georgina-e-cristianinho-passam-dia-no-zoo?ref=HP_Flashvidas,haciendo mamá cabra jajajajaja buenísimastardes post shared by georgina rodríguez georginagio onaug at pdt haciendo mamá cabra jajajajaja buenísimastardes post shared by georgina rodríguez georginagio onaug at pdt pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.5859,0.085,0.915,0.0
vento forte,www.cmjornal.pt,2017,Campistas já invadiram a Zambujeira do Mar - Cultura - Correio da Manhã,2017-08-06 18:26:54,https://arquivo.pt/noFrame/replay/20170806182654/http://www.cmjornal.pt/cultura/detalhe/campistas-ja-invadiram-a-zambujeira-do-mar,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Campistas já invadiram a Zambujeira do Mar - Cultura - Correio da Manhã,2017-08-06 18:27:18,https://arquivo.pt/noFrame/replay/20170806182718/http://www.cmjornal.pt/cultura/detalhe/campistas-ja-invadiram-a-zambujeira-do-mar?act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Abu Yussef é o autor do atentado em Paris - Mundo - Correio da Manhã,2017-04-21 17:06:58,https://arquivo.pt/noFrame/replay/20170421170658/http://www.cmjornal.pt//mundo/detalhe/conheca-abu-yussef-o-autor-do-atentado-em-paris,assim sendo abu yusuf conhecido polícia anos terrorista vivia bairro paris agora vigiado polícia agência reuters vizinhos homem isolado poucos amigos desde saiu prisão começou fumar beber nunca ninguém viu mesquita descrevem vizinhos incrédulos possibilidade homem anos poder ter ligações grupo extremista daesh destes acrescenta cheurfi desenvolveu grande ódio polícia condenado pena anos prisão ole parisienconta primeiro ataque polícia abu reclamar falta medicamentos desarmou polícia disparou cinco tiros ninguém ficou ferido pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Spotify já chegou à Xbox One - Tecnologia - Correio da Manhã,2017-08-11 01:08:40,https://arquivo.pt/noFrame/replay/20170811010840/http://www.cmjornal.pt/tecnologia/detalhe/spotify-ja-chegou-a-xbox-one?Ref=DET_noticiasceccao&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Yannick Djaló de férias em Portugal - Vídeos - Correio da Manhã,2017-01-17 21:11:12,https://arquivo.pt/noFrame/replay/20170117211112/http://www.cmjornal.pt/multimedia/videos/detalhe/yannick-djalo-de-ferias-em-portugal?ref=HP_Multimedia,pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Yannick Djaló de férias em Portugal - Vídeos - Correio da Manhã,2017-01-17 21:11:32,https://arquivo.pt/noFrame/replay/20170117211132/http://www.cmjornal.pt/multimedia/videos/detalhe/yannick-djalo-de-ferias-em-portugal?ref=HP_Multimedia&act=0&est=Aberto,pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,"PS acusa Passos de sucessivos ""ziguezagues"" políticos e total ""desnorte"" na TSU - Política - Correio",2017-01-18 07:37:13,https://arquivo.pt/noFrame/replay/20170118073713/http://www.cmjornal.pt/politica/detalhe/ps-acusa-passos-de-sucessivos-ziguezagues-politicos-e-total-desnorte-na-tsu?ref=politica_outras,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,"PS acusa Passos de sucessivos ""ziguezagues"" políticos e total ""desnorte"" na TSU - Política - Correio",2017-01-18 07:37:54,https://arquivo.pt/noFrame/replay/20170118073754/http://www.cmjornal.pt/politica/detalhe/ps-acusa-passos-de-sucessivos-ziguezagues-politicos-e-total-desnorte-na-tsu?ref=politica_outras&act=0&est=Aberto,pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Gémeos que processaram Zuckerberg fazem fortuna em Bitcoin - Economia - Correio da Manhã,2017-12-07 20:14:57,https://arquivo.pt/noFrame/replay/20171207201457/http://www.cmjornal.pt/economia/detalhe/gemeos-que-processaram-zuckerberg-sao-os-primeiros-multimilionarios-em-bitcoin?ref=HP_Grupo1&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Facebook lança serviço de vídeo para travar YouTube - Tecnologia - Correio da Manhã,2017-08-11 02:37:29,https://arquivo.pt/noFrame/replay/20170811023729/http://www.cmjornal.pt/tecnologia/detalhe/facebook-lanca-servico-de-video-para-travar-youtube?act=0&est=Aberto&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Facebook lança serviço de vídeo para travar YouTube - Tecnologia - Correio da Manhã,2017-08-10 20:06:47,https://arquivo.pt/noFrame/replay/20170810200647/http://www.cmjornal.pt/tecnologia/detalhe/facebook-lanca-servico-de-video-para-travar-youtube?ref=Bloco_CMAoMinuto&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Danny volta a jogar pelo Zenit nove meses - Futebol - Correio da Manhã,2017-01-18 06:02:42,https://arquivo.pt/noFrame/replay/20170118060242/http://www.cmjornal.pt/desporto/futebol/detalhe/danny-volta-a-jogar-pelo-zenit-nove-meses?ref=futebol_outras,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Danny volta a jogar pelo Zenit nove meses - Futebol - Correio da Manhã,2017-01-18 06:03:03,https://arquivo.pt/noFrame/replay/20170118060303/http://www.cmjornal.pt/desporto/futebol/detalhe/danny-volta-a-jogar-pelo-zenit-nove-meses?ref=futebol_outras&act=0&est=Aberto,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Zap excluiu canais da SIC por elevados custos em moeda estrangeira - Economia - Correio da Manhã,2017-08-06 15:39:29,https://arquivo.pt/noFrame/replay/20170806153929/http://www.cmjornal.pt/economia/detalhe/zap-excluiu-canais-da-sic-por-elevados-custos-em-moeda-estrangeira,pub pub pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Mais Sobre yorkshire - Correio da Manhã,2017-07-31 01:31:44,https://arquivo.pt/noFrame/replay/20170731013144/http://www.cmjornal.pt/maissobre/yorkshire?ref=DET_sabermais,pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.cmjornal.pt,2017,Mais Sobre yorkshire - Correio da Manhã,2017-07-31 01:37:50,https://arquivo.pt/noFrame/replay/20170731013750/http://www.cmjornal.pt//maissobre/yorkshire,pub pub copyright direitos reservados expressamente proíbida reprodução totalidade parte qualquer tipo suporte prévia permissão escrito cofina media grupo cofina consulte ascondições legais utilização,0.0,0.0,1.0,0.0
vento forte,www.sapo.pt,2017,Abertas no vento permitem aterragens no Aeroporto da Madeira - Nacional — SAPO,2017-08-12 17:13:05,https://arquivo.pt/noFrame/replay/20170812171305/http://www.sapo.pt/noticias/abertas-no-vento-permitem-aterragens-no_59897e7b8b21d0d6204dcbdb,abertas intensidade vento pista aeroporto internacional madeira permitiram desta manhã chegada sete voos provenientes diversos locais tendo saído três tap previstos apesar madeira toda faixa costeira ocidental estarem hoje sob amarelo devido previsão vento forte rajadas ordem quilómetros hora abertas vão permitindo aterragem aviões consentir saída mesmos nestas condições algumas aeronaves antes desistirem tentativa aterragem ainda pairam zona espera poderem fazer pista situação aconteceu manhã voo companhia easyjet hoje sete aviões pista ronaldo êxito inclusive aeronave proveniente canárias desde sábado dia cinco deixado passageiros terra avião cargueiro desde duas semanas feito transporte bens continente madeira entanto cancelados voo transavia destino paris tap destino lisboa sata proveniente ponta delgada gare cerca centena madrugada ainda fizeram daquela estrutura local dormida acordo fonte aeroportuária ressalvou ter sido noite completamente diferente anteriores hoje previstos movimentos aeroporto internacional madeira apenas irão realizar totalidade vento der tréguas fortes ventos fazem sentir principal aeroporto arquipélago madeira desde provocaram cancelamento voos afetando cerca mil passageiros segundo balanço feito tarde ana jyca mls informação valor considere apoiar projeto desligando er pode subscrevendo nossanewsletterou redes sociaisfacebook instagrametwitter,0.765,0.041,0.948,0.011
vento forte,www.sapo.pt,2017,Nenhum avião aterrou hoje no Aeroporto da Madeira devido ao vento - Economia — SAPO,2017-08-06 17:22:16,https://arquivo.pt/noFrame/replay/20170806172216/http://www.sapo.pt/noticias/economia/nenhum-aviao-aterrou-hoje-no-aeroporto-da_5986fd4c42edfcbc249400d2,forte vento zona aeroporto madeira cristiano ronaldo condicionar segundo dia consecutivo operações tendo impedido aterragem aviões economia eco segundo fonte aeroporto três aviões divergiram ilha porto santo niki proveniente berlim tui hannover corendom dutch oriundo amesterdão cancelados outros cinco voos tap easyjet transavia provenientes porto lisboa orly paris sei alguns passageiros tap easyjet recolher bagagens consigo contabilizar número passageiros afetados disse mesma fonte acordo página internet ana aeroportos madeira sábado canceladas chegadas correspondentes partidas tendo algumas abertas situação vento permitido algum movimento aterragens descolagens previsto ana aeroportos portugal avisado previstos constrangimentos movimento aeroporto madeira sábado nesse dia governo regional madeira apelou todo setor turismo associação comercial industrial funchal acif necessidade solução concertada responder situação previsão condicionamento aeroporto ilha nota divulgada região secretaria economia turismo cultura madeirense defendeu necessidade preparação resposta articulada visando evitar situações viveram recentemente aeroporto madeira cristiano ronaldo abone favor passageiros imagem destino turístico acapitania porto funchal prolongou aviso mau tempo mares arquipélago devido vento visibilidade moderada renovando recomendação embarcações permaneçam portos abrigo direitos reservados sapo marca motor busca criados universidade aveiro,0.4019,0.015,0.985,0.0
vento forte,www.sapo.pt,2017,SEAT Leon X-Perience testado no deserto do Saara (c/vídeo) - Motores — SAPO,2017-06-07 18:58:02,https://arquivo.pt/noFrame/replay/20170607185802/http://www.sapo.pt/noticias/motores/seat-leon-x-perience-testado-no-deserto-do_5938075c7ef6f6977e15f2fb,veículo oficial titan desert by garmin considerada provas desportivas duras planeta ocasião seat lançou edição especial leon titan desert tração assistentes última geração coube leon abrir cada etapas prova fez parte frota logística organização implantou longo deserto motores automonitor veículo oficial titan desert by garmin considerada provas desportivas duras planeta ocasião seat lançou edição especial leon titan desert tração assistentes última geração coube leon abrir cada etapas prova fez parte frota logística organização implantou longo deserto automonitor automonitor percurso início zona errachida marrocos maadid argélia atravessou terrenos pedregosos areia duna erg chebbi quilómetros extensão cinco largura cumes superam metros dunas conhecidas deserto saara temperaturas oscilam números negativos durante noite graus dia sensação térmica interior automóvel pode chegar graus desafios condução deserto garantir oscilação térmica exterior afete habitáculo condutor siroco vento sudeste próprio desta zona pode arrastar partículas pó inferiores mícron milionésima parte metro antes modelo chegue stands venda protótipos seat submetidos diferentes testes destinados assegurar estanquicidade habitáculo relação água pó objetivo assegurar condições reais circulação leon enfrentado deserto grão pó entra habitáculo tempestades areia fenómeno meteorológico típico zonas desérticas ainda desloquem rapidez chegando alcançar aconselhável tentar conduz deserto perante fenómeno melhor parar colocar frente veículo favor vento esperar condições meteorológicas tornem favoráveis diferenças face condução alcatrão circular sobre areia deve baixar ligeiramente pressão pneus forma aumentar superfície contacto solo além disto cruzar duna volante perpendicularmente mantendo determinada velocidade manter controlo veículo parte descida nunca deve feita ponto morto youtube https direitos reservados sapo marca motor busca criados universidade aveiro,0.4019,0.011,0.989,0.0
vento forte,www.sapo.pt,2017,Zoran Stefanovic volta a tentar ter uma equipa na Fórmula 1 - Motores — SAPO,2017-07-10 17:24:42,https://arquivo.pt/noFrame/replay/20170710172442/http://www.sapo.pt/noticias/motores/f1-zoran-stefanovic-volta-a-tentar-ter-uma_59623e2603c2a7e558563fb3,zoran stefanovic tentar ter equipa fórmula novamente desta vez baseada itália começar motores autosport zoran stefanovic vai tentar novamente ter equipa fórmula ter tentado pé stefan gp sérvio áustria reunir ross brawn apresentar novo projeto sediado parma itália objetivo entrar competição falou anunciando enrique scalabroni trabalhar aspetos técnicos tendo acordo uso túnel vento antes vir aqui fiz alguns acordos defini base parma relativamente próxima túnel vento especialista aerodinâmica ajudar projeto todt anunciou apenas abertas candidaturas existissem candidatos prontos lugar boas propostas neste momento equipas queremos chegar ás aparecerem duas equipas fortes então possibilidade recordar fala possibilidade vir existir equipa chinesa stefanovic falou anunciando enrique scalabroni trabalhar aspetos técnicos tendo acordo uso túnel vento antes vir aqui fiz alguns acordos defini base parma relativamente próxima túnel vento especialista aerodinâmica ajudar projeto disse jean todt anunciou apenas abertas candidaturas existissem candidatos prontos lugar boas propostas neste momento equipas queremos chegar ás aparecerem duas equipas fortes então possibilidade recordar fala possibilidade vir existir equipa chinesa direitos reservados sapo marca motor busca criados universidade aveiro,0.0,0.0,1.0,0.0
