termo,site,ano,titulo,data,link
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:21:51,https://arquivo.pt/noFrame/replay/20170515172151/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Xcrim/Ws10rCzuD4EkeGm+hGRa1OQeiSvn7Q5DUZyNbKNACcRD696rmwth2YltgEJiUFTm++TpazUuAUxgMQd3eCqGvM+S9A+Zucg51ZuM7Chb1kyhTOGGsUiRLAdVbM&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:26:36,https://arquivo.pt/noFrame/replay/20170515172636/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Y6Cz0PDXF+7XPWw5/ns+pm7zB4QpgbOgzOO5TZo3B2TAdMFfS/jT5Ndf+fjvXx9jHMHYG2J/WoGxb872uLZQB1/FaHpcvA0KzgU00jDQ+Ls=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:27:06,https://arquivo.pt/noFrame/replay/20170515172706/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:m5GYEh89ZT0GpuQVnSgpK1tmsSVdxsMyGouA7hOwMFUe2SwNFAqx7cX7l1gRCYzNU/5oTKmcDrK5I/z85LiKx8DvKOMCckLsijZo0dOts3M=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:29:49,https://arquivo.pt/noFrame/replay/20170515172949/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:t9MVYsCE3fePjdF+yabR5edDKlu8UZx7mDq5rTkn4IA0OKwhDIq93aAIH4uj5k+3PP28bWJURBBUpCWQWB3aVQUGJgpeK6eLhZjaYSc4T+pjxXXJOXg+xldBEMKl+oEy&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:26:26,https://arquivo.pt/noFrame/replay/20170515172626/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Y6Cz0PDXF+7XPWw5/ns+pm7zB4QpgbOgzOO5TZo3B2TAdMFfS/jT5Ndf+fjvXx9jHMHYG2J/WoGxb872uLZQB1/FaHpcvA0KzgU00jDQ+Ls=&W=1000&H=0&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:23:12,https://arquivo.pt/noFrame/replay/20170515172312/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:x+WJK4GQl6/ANSoZplM0F0WWrnj1nr0DCm/doKCqhAbqQ2DPG9At/FY7fsk2WT8ERuqn+1le6rLsx/NQQZ84tBFyMz2T/M6C5WzTs8auCsVwh5dG77pXbQXrlyN/9qDo&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:21:31,https://arquivo.pt/noFrame/replay/20170515172131/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:/aiSVSqSYTtfcTjf8lYYxZb6jnYfK5+BuZvI1HhIha4TyQ1IFHfGYa+KYQNAaWfy84yGGTTWZSIDKF3Wl+xiGg3EDWfHigPTw5E5hK4MmMRu+RkVlSEJWOQu0B5/agmZ&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:23:43,https://arquivo.pt/noFrame/replay/20170515172343/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:ZxIts9v9O/qTakC542cyyZ337aUU5c3Pz2Atd9IQmAqBjxQwacZOXTgli5LifgVR7C2HZBCrV+WGXz2GpkEtStlkWnqj75b6HAjW5JBBhZuUkCfwtF7tVS5LE60wJZ5N&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:20:30,https://arquivo.pt/noFrame/replay/20170515172030/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:xaoMWnDEXhadqD2PL4qmGJGTPDmkf3M3gsCPho1MujyvghxjLBzccfGwhwqiQvqFLRGfmpSwNpNBFfyfKKjLQr5bsX+UQyTslYyAhHAMd85QQuJBa9zCE/LqcY8HK7Vx&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:20:50,https://arquivo.pt/noFrame/replay/20170515172050/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:N7qafWPpb/j0y9zLXYC1/A7nCtFWZWDk/XzYELaCA8uXiS/tBz8hKV4mIeuAenSCXQicSdRSpGAvQkvqAq+iU7hzCNeV4vGXs/qVJIjcC+W/4gSJjgm9qeDIPtmOOUup&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:27:27,https://arquivo.pt/noFrame/replay/20170515172727/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bj+Qlo7QaGJ2Y1lFTU85422oqyHCpXe2BQEW9g/jmJ/iuPhtHRlGMsE3A+o8FbzrXDZ+yAsnI2A1/7pt6pvtnJYQhj4a6H+WSxvAVI8+NJI=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:33:13,https://arquivo.pt/noFrame/replay/20170515173313/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Z6mHDE+mxv+5lu0L3DxILG7bkTMU67PUvmR7yJW02b4nqxZL527t9FoHN+aOkc7H2gvM7RU7xL/dgvain1HcByFqgcu1tpDG9CfG1ZBEnT2gQZT6tvju3y4hNrLa2H5z&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:32:02,https://arquivo.pt/noFrame/replay/20170515173202/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:rK5WWC0zWhF9+q3gelYd4e3wX78KU/Zf6jRj0lgsxYmFCzc7spfR/eNTFGZmcKKiOfD/QPMqtf8MBhYy5/xiMObEVocJdV+uVpQ3QbjVEL6t7yD5xRm2OwbAsSzzcVHf&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:32:22,https://arquivo.pt/noFrame/replay/20170515173222/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:fMyr9vwh8wcs+bB0u+YmWV0lI0IWjoTgwuAtYuhyiL3Z0GZzmaJXvz+LAnlmsidjwxi4JLehFlt2H1fmXbbXmdvo/KadoCUpeDIlyk3bcEHF3NatLlZFzgtdHOMYta6S&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:33:43,https://arquivo.pt/noFrame/replay/20170515173343/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:zXmApynOoQ2O497UxQesFQeAF7EAyQX3LE8StUV9qyblfos9Dlw2PMYQd9jsELkp496jVh2cHdKySwR7VnExxEbfl5W8wRUm580ebbUk2dRdNhJAAxDyED77Fy+xQPCe&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:30:30,https://arquivo.pt/noFrame/replay/20170515173030/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:zF3T16y0PLQ9I4kP1N7W6nqYETfqjJLAgw7oWtz4LdC/frr2YqHpSvB+57+UYmFW+swUQlgQe/kI8TpJvmg9IO/SQztMBk/l/x2b6wRCcvJBR+1HiHi+QYkI8baRgx3R&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:33:03,https://arquivo.pt/noFrame/replay/20170515173303/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Pj9ryf2NsUEdN3rWmmA/yROHRygvkUsUVsaB+9Sox9n8AZVGSGExb90I5O1LzRXjlsLVCmea8VS0ClJVhNCK9RNqp8k1WwxZjwYAOOdx3JkWUAQxnKdbUGSM1B0aPvHQ&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:31:01,https://arquivo.pt/noFrame/replay/20170515173101/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:34EbcwAu4gQ9UuScHFk4CHP/+lf6tXDKu4/H93P8MNTW+z+uAihiZRbKIgVcu5Lu4bIASu2O/WCaM1lOT1Xx4vtPcffQGOyOetGNReaTy0DHRSwEDN06wQLBp6Rosq7o&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:30:40,https://arquivo.pt/noFrame/replay/20170515173040/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:JSFIVpyxtwmc/0POgHmgq6baboP7P9u+Xjb6KxmW8AWJd0YZnf9cJKCJxDQQZrvePD0vLc0JEWPaGX3WYxFWM+0AcWQhotAVa3D5EXCE/VwVTdaKIWJV0xyIRxZpvE2x&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:33:54,https://arquivo.pt/noFrame/replay/20170515173354/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:LgxHC34h6L2ELtXfYd1xEa8dU4UUwF8GtpETp7goRs1WNUIM1WtG/R0hAsFljXLlJ8B7+u8wFWvLj/x3o6Lgj5qwdXskmdCMRbAGjxiK9tvlsypT6XD0Ys9nw/8iv+MX&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:32:42,https://arquivo.pt/noFrame/replay/20170515173242/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:0XsZiyDArItFyHwRuc9GHCoMhaqm+zrQIpBRiCjxFkSeNXEFIDZoqA/0CLxZl9tmBlmZbQRQKWUcgFVTJRoA2R/wDGlxVLGcBTvwV8HjH6kgp72/8yAEwNvvreHCHI7H&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:09,https://arquivo.pt/noFrame/replay/20170515173709/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:kaVuFwoypmlqceVO5jm9FfN/utJzQ1gs1v96UmVzGNMVXjAudh2C9rHnr4YSIJVe2zRGhAdZhTdzZpmeYyQ+IXE/u+/YTbYzRwMKFIdtXrVLm67piRiYx9icYdXSD8K9HssKlJshQux+k3DyxaCIqoUNntZj8tOWh1kXwSNcJPI=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:39,https://arquivo.pt/noFrame/replay/20170515173739/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:TaIGhvNW+OAP2bAQA2MBpL7jEM4AdRo26Vi0QeH/LKf2sF7vSSqvHEZI+ZVcc/jLy9fnpXUgRgQFDx3wVZAai38wu971q1sNIN3SpzCV6046oCcgdC3Nw/95xEcmLT0wCs8lZHbg05GC3XqHxBROjzWQAwwgDiERR9Yi/wIETbE=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:34:57,https://arquivo.pt/noFrame/replay/20170515173457/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Gzg/djFC20u+fRriTUwqCtK0vXaswxv70/Pi7AfVMhK0bC1c97OZyG+tJ1U8VPnNCH3gJuwS1n6uaxeJ0bajp8Yzd6q+yW6foTRmLUf4JYrCpDedrGs5pE3T05ZnR14g&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:38:10,https://arquivo.pt/noFrame/replay/20170515173810/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bVrTlNe3nktSpWkgtDIfcG/eqE1sfpJkMlSL+4OoqbiALQ4dYBEnt6dnu2391GNNK7kbjrav4Bj0VZm/NtPWrpYCj3RcQDv/vooq/ZWlb+9IgOpi8I/7EA2rVqxyh4Dx&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:39:51,https://arquivo.pt/noFrame/replay/20170515173951/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2LdUXdck4keoV6RshDZmzJkM9K+zTF4Gd9Y7a/haxIHrFmAboYinel+RV5TlO17l179uyQ/v5i1WUOCaD57Q+/jNccyp+QeUHiEgQYhmONGEPDB0EBxm7JZoXzU9qcK6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:39:01,https://arquivo.pt/noFrame/replay/20170515173901/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:VkLr6Nm5pH3wfUdrQ1GsFA93/TKBY9djPFTcg53EtXgGh5H351nnTHcgdoGU7MJBIvgu+/xjiveafvt++dgyxgUZlAyO4tx/baLQH6vm/+DTge09QvsLyUSr2aS0oMJH&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:34:47,https://arquivo.pt/noFrame/replay/20170515173447/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:f1qTL+RnSCISwgtEWSOHE2utJONztu+bV9QdbCtIxHBxHzNrhO7i9BmYwk23G+WXMu8qQ5TOO+DHcF1WzJJMpHvwr0GQNWVQSIQCCZMNUczXNqt42TwWjf9AeDbuc8cZ&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:19,https://arquivo.pt/noFrame/replay/20170515173719/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XmlRWb3ya114/dlkKmMx4tnCZCDsqVW+2nMmzP4bY21Jw7L7lveXchuwcJTDl9iAmHoTnsrmwUqYtFgWi4cOynVjDauV40cGyVjcqjTItChXTyregT/4XiAyxINh/rSOu6h/3l9EqA4BwMnE3aWV+/ffSvkqrY0PeW2RANnELO4=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:38:40,https://arquivo.pt/noFrame/replay/20170515173840/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:hCHRk0mnwo0EUmCifgvd71sHUYd/I3HT35/DFBVfqYif9fJF1hBfRZ/zM1WB5DFkeuAUcT/sJNlwQVEx3g/XYVtU76FFgxrw62nJFpzWMYFMmGocLhgog8rXwEx/VMd6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:35:07,https://arquivo.pt/noFrame/replay/20170515173507/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2rWK7kIEwqAqfkJSkwrgnyjhvKWhOM6MWonNpsox7UHPXgjARNak5Vp3qSNKa/QN1RV08qk0N/LxLVsIC7WVBqTvKazovIBSYC7kRWz24E+nWGzaMq7GSGOk07N/EA/X&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:36:18,https://arquivo.pt/noFrame/replay/20170515173618/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XUozDcfz0mcDMWi3hkS7fG0RihMaCHHqo2vABQOPA5C21/Lc68QlcPhAvQ6o0dFZFipDET1acgwg/gvhcRqiRmBKtwYeP3XqqMWoykJS7JgZ0o66pKd1bPkxbod77j+R&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:40:32,https://arquivo.pt/noFrame/replay/20170515174032/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:IssDqcnBBBFBtGnX/ygqrwtZNZKWyzP4JSgSHHQo/CIqvkt1aQKCTmSxCzosdhzRat66upbW5qGtP4M6RmmKcxKBuOzWeUYsNtDo3BG0o/lXBLxg+zQKWOFxC1eAorE/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:13,https://arquivo.pt/noFrame/replay/20170515174113/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J0pSAP+FBcp5E07mxxP+/wEfX489WhdTrgZYoX+zQ6RmNv1eWi6+5nF+4n2OLkyuBRNPRYq2RcIwZmtGjZv2CfNk1PMjWrkRJOvomJDjSZe+9VDemPTqqk7uhSun+/Ds&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:44,https://arquivo.pt/noFrame/replay/20170515174244/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J3+j6mBCtDquDQLNbsek38aGqDkdtxWdA2XspRjzToqDgsemmCBk3oqtwcUSflnFsr+KEZlbZNZ0S8jtLWQnCziEWEN2C1NSETAAAOoST0+/xaP0urfK158CPWbWN6iID0DYP6cjmHVatnlGpQMjgg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:43,https://arquivo.pt/noFrame/replay/20170515174143/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:pzXTzZ6xSi01FQfxEokfelXEslCGQ65Z7E2TTSFHUXpTheUyy1K1HgI5zpw9NQv1uPEZh+xrqM6BYVi3ReHFc8S2PV4rglE8lfr5fxuDhpcmKUMyzzitmhDXK8HomW4F&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:14,https://arquivo.pt/noFrame/replay/20170515174214/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Dc7mzQIcfCeObNSetUMAequ5JI8uvJdHllvWnAR+XWst2vozOEgcrauzPWTAeVAbI+r/N8oz4M9POUoDQbvJc39wehH5vjv4xyO/phDoQTaLxRYr7TQ7WPr1PGZvOwgf&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:43:45,https://arquivo.pt/noFrame/replay/20170515174345/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qpB7+lXds1vgSkFX2X17hbkdEmEIJH7sK4w/JzCMtFchQ7E5+9MuObFUi9mPoYtMa/kT4ficvYENr4aayhjnU8/Y4YoTHhnM40OKApeeUP8=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:02,https://arquivo.pt/noFrame/replay/20170515174102/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:LYeAoo8h9zxBK6hK0IhM/cBgA6/XB9XthvkpQ4AUqz6OgjT3MFMSQlbQpu+r58v/Z0tC7XFxRw1FYs2Fy4UHU9KTrF1IAA1M4gnP0jtC9FNMqR7fJ2J0BHjqCsB77lHD&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:54,https://arquivo.pt/noFrame/replay/20170515174254/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:YqOupdA6YfG+gfEuiXUfPHGQYFQdQRXroiKcBNzLXIX12vmzfV38NixjxxPmwdofuD2nnzNRJmf53MuAozr+ifz/NGh1EYqNTwRW1nDPJdIGErmdNM6H45B7/G2BBNJribizvKX8yVRZ16VLFpwIcA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:50:05,https://arquivo.pt/noFrame/replay/20170515175005/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qQ8c8BCGEzwCskBLlPIsMBa+T+yyKLK7aHWPHtqgmNp+679ozdsGnIZ++yJlDIkgJHPIoF0Gu/Eirgk3vxnWUijFutO0HH8AskoVje9Y2+4v1OLhPPs1GU6sI6DFqNw0EJ8GrFIm6jheSV1E6/gvvw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:46:41,https://arquivo.pt/noFrame/replay/20170515174641/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:7j5aaKNjuVruIsAZ1E7hkJJTXNqLBkSbYC0LvMVBQH997A/qUD4dW5A8pagfkwLTdmOXcPZVf386D6al4ijUwObX+yaVeEMlUzh+XJUbbGpZGGmrz2aB92ucdxCRaSsV&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:56:02,https://arquivo.pt/noFrame/replay/20170515175602/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:ZJOiNvhAvbfp6kw2XLdj0DIGRsxZ67BJ1b07fquJmsd1IWvF7KHmuS7DVN7CGzaa2Ri7xmrPW+ENJ+CZgV+FP6H4UZ+WnAjEAeN7MJZgOgTo3ee1tmdRSs6yoNDShIVT&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:55:41,https://arquivo.pt/noFrame/replay/20170515175541/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Jd5JHrAnJb7pyKNVEgS0p00CRjP3YFioZV74vaBy9sM5ji+u2rtfGOP6IcQ4+ynDFwvfGTaXBKkxB1bz37UAX3kt5Dy9NEnyrNlCp+6qdOxaFrB2P/s++SJG/A6bpWNc&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:51:58,https://arquivo.pt/noFrame/replay/20170515175158/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Ju++yAxYgd64ns1j1Eb2G+P/h+Y8dYP6UiLE4QPTeeENjtyJ+CR0dd3ry6oXw5SilhVKHpYk/O1qEqSTJMG8Zy8+irdKwZixOHSDH3cLZKxfQgl63PunKhr5EgPQijOd&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:47:22,https://arquivo.pt/noFrame/replay/20170515174722/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:NEzdNpE4eVr3XD7qylGUb08AHQWBJuMKbN09O7+eZKSV8mT7hCeM6vkO+jxf2y/ZM4/tdMVgSCiJeahvdNi9gi1DaJeCqbjV17x3HN272i426LR3EcDdR9vXe+7hKR2nKwnmXTJ9LXWIrVbK2Zk6bw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:49:45,https://arquivo.pt/noFrame/replay/20170515174945/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:RcIP2lJd0G2XMRZoODsmUs8BkYcwtWcs5heIWqUpsMgk18eorkpVoSm4ehvlHF3EiFx5URo5kWbmeD8l/eDfEib+1IX+z9kP8UhrVd1rRiaXSsRy/RdZQvpRo3FPnMq/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:52:59,https://arquivo.pt/noFrame/replay/20170515175259/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bNBYn3pbq/dBFgENbnxDmxnPWv44v0mTd+LDeVEH1Aax+Hz1R+kebsy++o/s5UXdCvjTJNWA/xNeaiP9fEsyI4PTEdHmg4D0pNXnwyI+6eEcTJA6agIj8QfuFzwjDa4e&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:52:18,https://arquivo.pt/noFrame/replay/20170515175218/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bb1JgtQfP4hv10mNQ3iuR4f4NT1501IR6k6/+2KQPaOfsXuOtzLeG9BnjZRYkfUFWP1RVmGl04XfErXs+ElQoQs0gdkE+YfnL4bjqSOpIWC7yABvTB0F5YGluxlgHz/c&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:51:47,https://arquivo.pt/noFrame/replay/20170515175147/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:cr2m5Kl+oDPuYiQqDkq92CrDyru/Z1MukXYOPbCaw98db37oCYhCPigja9Zm+im21WUXuk9j86BzD2B5sW39j/inhQzxC1D8ewG+adYIVmEb8ttuVhnPIywtTAUM7io0BZkVzK6AJm2AMhB+ZaEClg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:50:35,https://arquivo.pt/noFrame/replay/20170515175035/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:sRy0qzX5kAEWEEzCh/01uOCE2aJ+gxGZazXRvD/vLbp1/DPGiaHDzyrj2zu9EzgnnHyYNdT/xwwl9yq/31kloJGpqURskNVgF59fT9xZmS0dLo344a3nOQKLvHw5eLHSb0rkMAEObmYSi0K6K35fBA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:49:55,https://arquivo.pt/noFrame/replay/20170515174955/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:SXD4khiyzF+SFBiYkVsrlg/X3W2XcAcJ26epHQ70ISJor5qMwQE7Ga7lluD0yvNFBItZeI9hsfHQNIMLH+QES+0oMbAXttm15Lsc6OcyiRvPYufNZyVrhTOFmP8883d3&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:51:06,https://arquivo.pt/noFrame/replay/20170515175106/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:HiUQ0L8MRZH5DZ1YySC4fCorPXYyhBRPt/zqr4VpeXhix17SMzKrcywYIxbLkmVWHKFUwoqrWNEivlW71eO5hW3rnAHky5uLcav8zYwXtFQbN3KtkkNE60TPug9ocMDQpoFoVlcMY2SkICyAPZbY2Q==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:53:09,https://arquivo.pt/noFrame/replay/20170515175309/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:kYEiC0NB2At2tz0YZeK8Xn3pSXrqMQfqjv9GWsJJ4gouzairuJgWNpnJKYSkitC/dIZTTnNk/y5MxWR9nJU1M6kiySWOyAgV9Y/4vr1fr5NTJ7fG3uv+RlbgtWAqlpXstOgZ02wXtBtJoHbg7DVC4Q==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:47:02,https://arquivo.pt/noFrame/replay/20170515174702/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:yX+KpeXdMVT1SwBNfRP2M4C9MkybKkEPSlq2l2/4qao/VJsJiEeGSpFoFAA5MyCMXGVemyaEuYNdzsXnx2n4mjiEVXF7/7yUqO3WLET8OBQ=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:53:29,https://arquivo.pt/noFrame/replay/20170515175329/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:q4Cbfu4nbLgQAvXa3llMKXLdhiZ2DRrQi74tnppinIsvSHUKAmxF+xpEE/pjkiuFMxgtfilhfZf1XU7wtUEMQA2HxveuKWYduNrWHvogWYUOXGacv75QClaMQgWYX7qO&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
