termo,site,ano,titulo,data,link,link_base
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:32:42,https://arquivo.pt/noFrame/replay/20170515173242/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:0XsZiyDArItFyHwRuc9GHCoMhaqm+zrQIpBRiCjxFkSeNXEFIDZoqA/0CLxZl9tmBlmZbQRQKWUcgFVTJRoA2R/wDGlxVLGcBTvwV8HjH6kgp72/8yAEwNvvreHCHI7H&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:0XsZiyDArItFyHwRuc9GHCoMhaqm+zrQIpBRiCjxFkSeNXEFIDZoqA/0CLxZl9tmBlmZbQRQKWUcgFVTJRoA2R/wDGlxVLGcBTvwV8HjH6kgp72/8yAEwNvvreHCHI7H&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:09,https://arquivo.pt/noFrame/replay/20170515173709/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:kaVuFwoypmlqceVO5jm9FfN/utJzQ1gs1v96UmVzGNMVXjAudh2C9rHnr4YSIJVe2zRGhAdZhTdzZpmeYyQ+IXE/u+/YTbYzRwMKFIdtXrVLm67piRiYx9icYdXSD8K9HssKlJshQux+k3DyxaCIqoUNntZj8tOWh1kXwSNcJPI=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:kaVuFwoypmlqceVO5jm9FfN/utJzQ1gs1v96UmVzGNMVXjAudh2C9rHnr4YSIJVe2zRGhAdZhTdzZpmeYyQ+IXE/u+/YTbYzRwMKFIdtXrVLm67piRiYx9icYdXSD8K9HssKlJshQux+k3DyxaCIqoUNntZj8tOWh1kXwSNcJPI=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:39,https://arquivo.pt/noFrame/replay/20170515173739/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:TaIGhvNW+OAP2bAQA2MBpL7jEM4AdRo26Vi0QeH/LKf2sF7vSSqvHEZI+ZVcc/jLy9fnpXUgRgQFDx3wVZAai38wu971q1sNIN3SpzCV6046oCcgdC3Nw/95xEcmLT0wCs8lZHbg05GC3XqHxBROjzWQAwwgDiERR9Yi/wIETbE=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:TaIGhvNW+OAP2bAQA2MBpL7jEM4AdRo26Vi0QeH/LKf2sF7vSSqvHEZI+ZVcc/jLy9fnpXUgRgQFDx3wVZAai38wu971q1sNIN3SpzCV6046oCcgdC3Nw/95xEcmLT0wCs8lZHbg05GC3XqHxBROjzWQAwwgDiERR9Yi/wIETbE=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:34:57,https://arquivo.pt/noFrame/replay/20170515173457/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Gzg/djFC20u+fRriTUwqCtK0vXaswxv70/Pi7AfVMhK0bC1c97OZyG+tJ1U8VPnNCH3gJuwS1n6uaxeJ0bajp8Yzd6q+yW6foTRmLUf4JYrCpDedrGs5pE3T05ZnR14g&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Gzg/djFC20u+fRriTUwqCtK0vXaswxv70/Pi7AfVMhK0bC1c97OZyG+tJ1U8VPnNCH3gJuwS1n6uaxeJ0bajp8Yzd6q+yW6foTRmLUf4JYrCpDedrGs5pE3T05ZnR14g&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:38:10,https://arquivo.pt/noFrame/replay/20170515173810/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bVrTlNe3nktSpWkgtDIfcG/eqE1sfpJkMlSL+4OoqbiALQ4dYBEnt6dnu2391GNNK7kbjrav4Bj0VZm/NtPWrpYCj3RcQDv/vooq/ZWlb+9IgOpi8I/7EA2rVqxyh4Dx&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bVrTlNe3nktSpWkgtDIfcG/eqE1sfpJkMlSL+4OoqbiALQ4dYBEnt6dnu2391GNNK7kbjrav4Bj0VZm/NtPWrpYCj3RcQDv/vooq/ZWlb+9IgOpi8I/7EA2rVqxyh4Dx&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:39:51,https://arquivo.pt/noFrame/replay/20170515173951/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2LdUXdck4keoV6RshDZmzJkM9K+zTF4Gd9Y7a/haxIHrFmAboYinel+RV5TlO17l179uyQ/v5i1WUOCaD57Q+/jNccyp+QeUHiEgQYhmONGEPDB0EBxm7JZoXzU9qcK6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2LdUXdck4keoV6RshDZmzJkM9K+zTF4Gd9Y7a/haxIHrFmAboYinel+RV5TlO17l179uyQ/v5i1WUOCaD57Q+/jNccyp+QeUHiEgQYhmONGEPDB0EBxm7JZoXzU9qcK6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:39:01,https://arquivo.pt/noFrame/replay/20170515173901/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:VkLr6Nm5pH3wfUdrQ1GsFA93/TKBY9djPFTcg53EtXgGh5H351nnTHcgdoGU7MJBIvgu+/xjiveafvt++dgyxgUZlAyO4tx/baLQH6vm/+DTge09QvsLyUSr2aS0oMJH&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:VkLr6Nm5pH3wfUdrQ1GsFA93/TKBY9djPFTcg53EtXgGh5H351nnTHcgdoGU7MJBIvgu+/xjiveafvt++dgyxgUZlAyO4tx/baLQH6vm/+DTge09QvsLyUSr2aS0oMJH&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:34:47,https://arquivo.pt/noFrame/replay/20170515173447/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:f1qTL+RnSCISwgtEWSOHE2utJONztu+bV9QdbCtIxHBxHzNrhO7i9BmYwk23G+WXMu8qQ5TOO+DHcF1WzJJMpHvwr0GQNWVQSIQCCZMNUczXNqt42TwWjf9AeDbuc8cZ&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:f1qTL+RnSCISwgtEWSOHE2utJONztu+bV9QdbCtIxHBxHzNrhO7i9BmYwk23G+WXMu8qQ5TOO+DHcF1WzJJMpHvwr0GQNWVQSIQCCZMNUczXNqt42TwWjf9AeDbuc8cZ&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:37:19,https://arquivo.pt/noFrame/replay/20170515173719/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XmlRWb3ya114/dlkKmMx4tnCZCDsqVW+2nMmzP4bY21Jw7L7lveXchuwcJTDl9iAmHoTnsrmwUqYtFgWi4cOynVjDauV40cGyVjcqjTItChXTyregT/4XiAyxINh/rSOu6h/3l9EqA4BwMnE3aWV+/ffSvkqrY0PeW2RANnELO4=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XmlRWb3ya114/dlkKmMx4tnCZCDsqVW+2nMmzP4bY21Jw7L7lveXchuwcJTDl9iAmHoTnsrmwUqYtFgWi4cOynVjDauV40cGyVjcqjTItChXTyregT/4XiAyxINh/rSOu6h/3l9EqA4BwMnE3aWV+/ffSvkqrY0PeW2RANnELO4=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:38:40,https://arquivo.pt/noFrame/replay/20170515173840/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:hCHRk0mnwo0EUmCifgvd71sHUYd/I3HT35/DFBVfqYif9fJF1hBfRZ/zM1WB5DFkeuAUcT/sJNlwQVEx3g/XYVtU76FFgxrw62nJFpzWMYFMmGocLhgog8rXwEx/VMd6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:hCHRk0mnwo0EUmCifgvd71sHUYd/I3HT35/DFBVfqYif9fJF1hBfRZ/zM1WB5DFkeuAUcT/sJNlwQVEx3g/XYVtU76FFgxrw62nJFpzWMYFMmGocLhgog8rXwEx/VMd6&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:35:07,https://arquivo.pt/noFrame/replay/20170515173507/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2rWK7kIEwqAqfkJSkwrgnyjhvKWhOM6MWonNpsox7UHPXgjARNak5Vp3qSNKa/QN1RV08qk0N/LxLVsIC7WVBqTvKazovIBSYC7kRWz24E+nWGzaMq7GSGOk07N/EA/X&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:2rWK7kIEwqAqfkJSkwrgnyjhvKWhOM6MWonNpsox7UHPXgjARNak5Vp3qSNKa/QN1RV08qk0N/LxLVsIC7WVBqTvKazovIBSYC7kRWz24E+nWGzaMq7GSGOk07N/EA/X&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:36:18,https://arquivo.pt/noFrame/replay/20170515173618/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XUozDcfz0mcDMWi3hkS7fG0RihMaCHHqo2vABQOPA5C21/Lc68QlcPhAvQ6o0dFZFipDET1acgwg/gvhcRqiRmBKtwYeP3XqqMWoykJS7JgZ0o66pKd1bPkxbod77j+R&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:XUozDcfz0mcDMWi3hkS7fG0RihMaCHHqo2vABQOPA5C21/Lc68QlcPhAvQ6o0dFZFipDET1acgwg/gvhcRqiRmBKtwYeP3XqqMWoykJS7JgZ0o66pKd1bPkxbod77j+R&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:40:32,https://arquivo.pt/noFrame/replay/20170515174032/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:IssDqcnBBBFBtGnX/ygqrwtZNZKWyzP4JSgSHHQo/CIqvkt1aQKCTmSxCzosdhzRat66upbW5qGtP4M6RmmKcxKBuOzWeUYsNtDo3BG0o/lXBLxg+zQKWOFxC1eAorE/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:IssDqcnBBBFBtGnX/ygqrwtZNZKWyzP4JSgSHHQo/CIqvkt1aQKCTmSxCzosdhzRat66upbW5qGtP4M6RmmKcxKBuOzWeUYsNtDo3BG0o/lXBLxg+zQKWOFxC1eAorE/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:13,https://arquivo.pt/noFrame/replay/20170515174113/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J0pSAP+FBcp5E07mxxP+/wEfX489WhdTrgZYoX+zQ6RmNv1eWi6+5nF+4n2OLkyuBRNPRYq2RcIwZmtGjZv2CfNk1PMjWrkRJOvomJDjSZe+9VDemPTqqk7uhSun+/Ds&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J0pSAP+FBcp5E07mxxP+/wEfX489WhdTrgZYoX+zQ6RmNv1eWi6+5nF+4n2OLkyuBRNPRYq2RcIwZmtGjZv2CfNk1PMjWrkRJOvomJDjSZe+9VDemPTqqk7uhSun+/Ds&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:44,https://arquivo.pt/noFrame/replay/20170515174244/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J3+j6mBCtDquDQLNbsek38aGqDkdtxWdA2XspRjzToqDgsemmCBk3oqtwcUSflnFsr+KEZlbZNZ0S8jtLWQnCziEWEN2C1NSETAAAOoST0+/xaP0urfK158CPWbWN6iID0DYP6cjmHVatnlGpQMjgg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:J3+j6mBCtDquDQLNbsek38aGqDkdtxWdA2XspRjzToqDgsemmCBk3oqtwcUSflnFsr+KEZlbZNZ0S8jtLWQnCziEWEN2C1NSETAAAOoST0+/xaP0urfK158CPWbWN6iID0DYP6cjmHVatnlGpQMjgg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:43,https://arquivo.pt/noFrame/replay/20170515174143/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:pzXTzZ6xSi01FQfxEokfelXEslCGQ65Z7E2TTSFHUXpTheUyy1K1HgI5zpw9NQv1uPEZh+xrqM6BYVi3ReHFc8S2PV4rglE8lfr5fxuDhpcmKUMyzzitmhDXK8HomW4F&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:pzXTzZ6xSi01FQfxEokfelXEslCGQ65Z7E2TTSFHUXpTheUyy1K1HgI5zpw9NQv1uPEZh+xrqM6BYVi3ReHFc8S2PV4rglE8lfr5fxuDhpcmKUMyzzitmhDXK8HomW4F&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:14,https://arquivo.pt/noFrame/replay/20170515174214/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Dc7mzQIcfCeObNSetUMAequ5JI8uvJdHllvWnAR+XWst2vozOEgcrauzPWTAeVAbI+r/N8oz4M9POUoDQbvJc39wehH5vjv4xyO/phDoQTaLxRYr7TQ7WPr1PGZvOwgf&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Dc7mzQIcfCeObNSetUMAequ5JI8uvJdHllvWnAR+XWst2vozOEgcrauzPWTAeVAbI+r/N8oz4M9POUoDQbvJc39wehH5vjv4xyO/phDoQTaLxRYr7TQ7WPr1PGZvOwgf&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:43:45,https://arquivo.pt/noFrame/replay/20170515174345/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qpB7+lXds1vgSkFX2X17hbkdEmEIJH7sK4w/JzCMtFchQ7E5+9MuObFUi9mPoYtMa/kT4ficvYENr4aayhjnU8/Y4YoTHhnM40OKApeeUP8=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qpB7+lXds1vgSkFX2X17hbkdEmEIJH7sK4w/JzCMtFchQ7E5+9MuObFUi9mPoYtMa/kT4ficvYENr4aayhjnU8/Y4YoTHhnM40OKApeeUP8=&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:41:02,https://arquivo.pt/noFrame/replay/20170515174102/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:LYeAoo8h9zxBK6hK0IhM/cBgA6/XB9XthvkpQ4AUqz6OgjT3MFMSQlbQpu+r58v/Z0tC7XFxRw1FYs2Fy4UHU9KTrF1IAA1M4gnP0jtC9FNMqR7fJ2J0BHjqCsB77lHD&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:LYeAoo8h9zxBK6hK0IhM/cBgA6/XB9XthvkpQ4AUqz6OgjT3MFMSQlbQpu+r58v/Z0tC7XFxRw1FYs2Fy4UHU9KTrF1IAA1M4gnP0jtC9FNMqR7fJ2J0BHjqCsB77lHD&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:42:54,https://arquivo.pt/noFrame/replay/20170515174254/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:YqOupdA6YfG+gfEuiXUfPHGQYFQdQRXroiKcBNzLXIX12vmzfV38NixjxxPmwdofuD2nnzNRJmf53MuAozr+ifz/NGh1EYqNTwRW1nDPJdIGErmdNM6H45B7/G2BBNJribizvKX8yVRZ16VLFpwIcA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:YqOupdA6YfG+gfEuiXUfPHGQYFQdQRXroiKcBNzLXIX12vmzfV38NixjxxPmwdofuD2nnzNRJmf53MuAozr+ifz/NGh1EYqNTwRW1nDPJdIGErmdNM6H45B7/G2BBNJribizvKX8yVRZ16VLFpwIcA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:50:05,https://arquivo.pt/noFrame/replay/20170515175005/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qQ8c8BCGEzwCskBLlPIsMBa+T+yyKLK7aHWPHtqgmNp+679ozdsGnIZ++yJlDIkgJHPIoF0Gu/Eirgk3vxnWUijFutO0HH8AskoVje9Y2+4v1OLhPPs1GU6sI6DFqNw0EJ8GrFIm6jheSV1E6/gvvw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:qQ8c8BCGEzwCskBLlPIsMBa+T+yyKLK7aHWPHtqgmNp+679ozdsGnIZ++yJlDIkgJHPIoF0Gu/Eirgk3vxnWUijFutO0HH8AskoVje9Y2+4v1OLhPPs1GU6sI6DFqNw0EJ8GrFIm6jheSV1E6/gvvw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:46:41,https://arquivo.pt/noFrame/replay/20170515174641/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:7j5aaKNjuVruIsAZ1E7hkJJTXNqLBkSbYC0LvMVBQH997A/qUD4dW5A8pagfkwLTdmOXcPZVf386D6al4ijUwObX+yaVeEMlUzh+XJUbbGpZGGmrz2aB92ucdxCRaSsV&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:7j5aaKNjuVruIsAZ1E7hkJJTXNqLBkSbYC0LvMVBQH997A/qUD4dW5A8pagfkwLTdmOXcPZVf386D6al4ijUwObX+yaVeEMlUzh+XJUbbGpZGGmrz2aB92ucdxCRaSsV&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:56:02,https://arquivo.pt/noFrame/replay/20170515175602/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:ZJOiNvhAvbfp6kw2XLdj0DIGRsxZ67BJ1b07fquJmsd1IWvF7KHmuS7DVN7CGzaa2Ri7xmrPW+ENJ+CZgV+FP6H4UZ+WnAjEAeN7MJZgOgTo3ee1tmdRSs6yoNDShIVT&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:ZJOiNvhAvbfp6kw2XLdj0DIGRsxZ67BJ1b07fquJmsd1IWvF7KHmuS7DVN7CGzaa2Ri7xmrPW+ENJ+CZgV+FP6H4UZ+WnAjEAeN7MJZgOgTo3ee1tmdRSs6yoNDShIVT&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:55:41,https://arquivo.pt/noFrame/replay/20170515175541/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Jd5JHrAnJb7pyKNVEgS0p00CRjP3YFioZV74vaBy9sM5ji+u2rtfGOP6IcQ4+ynDFwvfGTaXBKkxB1bz37UAX3kt5Dy9NEnyrNlCp+6qdOxaFrB2P/s++SJG/A6bpWNc&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Jd5JHrAnJb7pyKNVEgS0p00CRjP3YFioZV74vaBy9sM5ji+u2rtfGOP6IcQ4+ynDFwvfGTaXBKkxB1bz37UAX3kt5Dy9NEnyrNlCp+6qdOxaFrB2P/s++SJG/A6bpWNc&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:51:58,https://arquivo.pt/noFrame/replay/20170515175158/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Ju++yAxYgd64ns1j1Eb2G+P/h+Y8dYP6UiLE4QPTeeENjtyJ+CR0dd3ry6oXw5SilhVKHpYk/O1qEqSTJMG8Zy8+irdKwZixOHSDH3cLZKxfQgl63PunKhr5EgPQijOd&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:Ju++yAxYgd64ns1j1Eb2G+P/h+Y8dYP6UiLE4QPTeeENjtyJ+CR0dd3ry6oXw5SilhVKHpYk/O1qEqSTJMG8Zy8+irdKwZixOHSDH3cLZKxfQgl63PunKhr5EgPQijOd&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:47:22,https://arquivo.pt/noFrame/replay/20170515174722/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:NEzdNpE4eVr3XD7qylGUb08AHQWBJuMKbN09O7+eZKSV8mT7hCeM6vkO+jxf2y/ZM4/tdMVgSCiJeahvdNi9gi1DaJeCqbjV17x3HN272i426LR3EcDdR9vXe+7hKR2nKwnmXTJ9LXWIrVbK2Zk6bw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:NEzdNpE4eVr3XD7qylGUb08AHQWBJuMKbN09O7+eZKSV8mT7hCeM6vkO+jxf2y/ZM4/tdMVgSCiJeahvdNi9gi1DaJeCqbjV17x3HN272i426LR3EcDdR9vXe+7hKR2nKwnmXTJ9LXWIrVbK2Zk6bw==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:49:45,https://arquivo.pt/noFrame/replay/20170515174945/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:RcIP2lJd0G2XMRZoODsmUs8BkYcwtWcs5heIWqUpsMgk18eorkpVoSm4ehvlHF3EiFx5URo5kWbmeD8l/eDfEib+1IX+z9kP8UhrVd1rRiaXSsRy/RdZQvpRo3FPnMq/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:RcIP2lJd0G2XMRZoODsmUs8BkYcwtWcs5heIWqUpsMgk18eorkpVoSm4ehvlHF3EiFx5URo5kWbmeD8l/eDfEib+1IX+z9kP8UhrVd1rRiaXSsRy/RdZQvpRo3FPnMq/&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:52:59,https://arquivo.pt/noFrame/replay/20170515175259/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bNBYn3pbq/dBFgENbnxDmxnPWv44v0mTd+LDeVEH1Aax+Hz1R+kebsy++o/s5UXdCvjTJNWA/xNeaiP9fEsyI4PTEdHmg4D0pNXnwyI+6eEcTJA6agIj8QfuFzwjDa4e&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bNBYn3pbq/dBFgENbnxDmxnPWv44v0mTd+LDeVEH1Aax+Hz1R+kebsy++o/s5UXdCvjTJNWA/xNeaiP9fEsyI4PTEdHmg4D0pNXnwyI+6eEcTJA6agIj8QfuFzwjDa4e&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:52:18,https://arquivo.pt/noFrame/replay/20170515175218/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bb1JgtQfP4hv10mNQ3iuR4f4NT1501IR6k6/+2KQPaOfsXuOtzLeG9BnjZRYkfUFWP1RVmGl04XfErXs+ElQoQs0gdkE+YfnL4bjqSOpIWC7yABvTB0F5YGluxlgHz/c&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:bb1JgtQfP4hv10mNQ3iuR4f4NT1501IR6k6/+2KQPaOfsXuOtzLeG9BnjZRYkfUFWP1RVmGl04XfErXs+ElQoQs0gdkE+YfnL4bjqSOpIWC7yABvTB0F5YGluxlgHz/c&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:51:47,https://arquivo.pt/noFrame/replay/20170515175147/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:cr2m5Kl+oDPuYiQqDkq92CrDyru/Z1MukXYOPbCaw98db37oCYhCPigja9Zm+im21WUXuk9j86BzD2B5sW39j/inhQzxC1D8ewG+adYIVmEb8ttuVhnPIywtTAUM7io0BZkVzK6AJm2AMhB+ZaEClg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:cr2m5Kl+oDPuYiQqDkq92CrDyru/Z1MukXYOPbCaw98db37oCYhCPigja9Zm+im21WUXuk9j86BzD2B5sW39j/inhQzxC1D8ewG+adYIVmEb8ttuVhnPIywtTAUM7io0BZkVzK6AJm2AMhB+ZaEClg==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
indústria papel,www.sapo.pt,2017,SAPO,2017-05-15 17:50:35,https://arquivo.pt/noFrame/replay/20170515175035/http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:sRy0qzX5kAEWEEzCh/01uOCE2aJ+gxGZazXRvD/vLbp1/DPGiaHDzyrj2zu9EzgnnHyYNdT/xwwl9yq/31kloJGpqURskNVgF59fT9xZmS0dLo344a3nOQKLvHw5eLHSb0rkMAEObmYSi0K6K35fBA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2,http://www.sapo.pt//thumbs.web.sapo.io/?epic=V2:sRy0qzX5kAEWEEzCh/01uOCE2aJ+gxGZazXRvD/vLbp1/DPGiaHDzyrj2zu9EzgnnHyYNdT/xwwl9yq/31kloJGpqURskNVgF59fT9xZmS0dLo344a3nOQKLvHw5eLHSb0rkMAEObmYSi0K6K35fBA==&W=1000&H=1000&errorpic=transparent&delay_optim=1&tv=2
